sequence,state
29172,0.024623453278885776
29173,0.911522085769954
29174,0.8301830186235842
29175,0.008816434375721539
29176,0.798717031979982
29177,0.8647868372814586
29178,0.5921208613610648
29179,0.894533528329272
29180,0.9464203009818918
29181,0.9070381953153669
29182,0.7095558030865327
29183,0.9457386485681125
29184,0.9108952600197046
29185,0.013430441360225701
29186,0.16480095978647766
29187,0.9657837260980102
29188,0.2547922072516125
29189,0.008816434375721539
29190,0.8221109985983079
29191,0.846294839934969
29192,0.9231987257402043
29193,0.010490667695172684
29194,0.8905924089441288
29195,0.9607221838864577
29196,0.7348330036049975
29197,0.034197965308804944
29198,0.9290245423997859
29199,0.008816434375721539
29200,0.9514320587377421
29201,0.9324346916355357
29202,0.016432163080903707
29203,0.8344469595073026
29204,0.9544802176115366
29205,0.08808681891148669
29206,0.8288504374513956
29207,0.6655445103303828
29208,0.8600243833840079
29209,0.009541992955750903
29210,0.015995740190450258
29211,0.008816434375721539
29212,0.8212257976489709
29213,0.8943374027804091
29214,0.7754597613725447
29215,0.8544352542402238
29216,0.0646018428399825
29217,0.7238466767758681
29218,0.7888396581003271
29219,0.008816434375721539
29220,0.028171907362245924
29221,0.9110681648839263
29222,0.012203636944785577
29223,0.9462059104507666
29224,0.09071284330516781
29225,0.9666059599800595
29226,0.009750690375294264
29227,0.35499755685824685
29228,0.794303577407926
29229,0.939649162685364
29230,0.011105652616374381
29231,0.008816434375721539
29232,0.9117724742384004
29233,0.009594056629348537
29234,0.9581129984450725
29235,0.20060244297772278
29236,0.69086509604291
29237,0.008816434375721539
29238,0.7612590546080307
29239,0.052672999677766855
29240,0.9505707924351571
29241,0.49223909559343976
29242,0.008816434375721539
29243,0.08124537984555776
29244,0.028297610113886828
29245,0.008816434375721539
29246,0.9095161620449358
29247,0.7257815584960806
29248,0.9350140292652056
29249,0.023856085071574853
29250,0.898374014647543
29251,0.590708845235944
29252,0.5514552112104554
29253,0.9561373265292704
29254,0.8632424736337437
29255,0.08707225557192692
29256,0.8654223705599262
29257,0.014653764874765732
29258,0.009406190192429543
29259,0.9299932055754596
29260,0.008816434375721539
29261,0.008816434375721539
29262,0.008816434375721539
29263,0.9537189122349198
29264,0.9052665647049177
29265,0.952835706971016
29266,0.9081510923533362
29267,0.7572095416284319
29268,0.927396244428428
29269,0.008816434375721539
29270,0.03793479488278829
29271,0.17620910624919095
29272,0.9323643129227409
29273,0.008816434375721539
29274,0.9168732885966712
29275,0.04547908296954163
29276,0.9186098276276526
29277,0.8204223222811732
29278,0.11657996373350779
29279,0.008816434375721539
29280,0.026975831121997217
29281,0.009541992955750903
29282,0.9035393368001162
29283,0.9635389177331515
29284,0.9619287422141383
29285,0.01005538468825442
29286,0.28607294530268035
29287,0.03553968596207578
29288,0.3356623098172415
29289,0.8671941187432805
29290,0.8054093677965322
29291,0.24567350608031371
29292,0.010552316085992742
29293,0.965743219952901
29294,0.9188415598235541
29295,0.5747260426071963
29296,0.008816434375721539
29297,0.008816434375721539
29298,0.008816434375721539
29299,0.008816434375721539
29300,0.043764278196029724
29301,0.0955382106201982
29302,0.8297055701535448
29303,0.802560506592293
29304,0.7850643590299522
29305,0.6792295926205025
29306,0.859770272545713
29307,0.15808842094931955
29308,0.008816434375721539
29309,0.8730096454705006
29310,0.6301019077071631
29311,0.9593630543195536
29312,0.8449057987735277
29313,0.016355160912126077
29314,0.008816434375721539
29315,0.008816434375721539
29316,0.6777596178830131
29317,0.9628653865731526
29318,0.562499405493223
29319,0.008816434375721539
29320,0.009750690375294264
29321,0.009750690375294264
29322,0.18210189207415572
29323,0.84431384484935
29324,0.6570250995554077
29325,0.9398240747961504
29326,0.008816434375721539
29327,0.595687333885042
29328,0.954507265211244
29329,0.8587657555318923
29330,0.008816434375721539
29331,0.6260564282408292
29332,0.008816434375721539
29333,0.008816434375721539
29334,0.008816434375721539
29335,0.012139349988669484
29336,0.14038043494656258
29337,0.6704864870484677
29338,0.008816434375721539
29339,0.8717247957500097
29340,0.008816434375721539
29341,0.962989395122311
29342,0.810864041500156
29343,0.012213749479466017
29344,0.9458299510903152
29345,0.009594056629348537
29346,0.008816434375721539
29347,0.7821681395657232
29348,0.9607581129275106
29349,0.008816434375721539
29350,0.008816434375721539
29351,0.22377367902054224
29352,0.008816434375721539
29353,0.21407617188258737
29354,0.9411047274551617
29355,0.012139349988669484
29356,0.08312119223939186
29357,0.044066429158744244
29358,0.9303851912710716
29359,0.7693785080908336
29360,0.008816434375721539
29361,0.307667469114108
29362,0.843747206931018
29363,0.7019373129191708
29364,0.9368351297903926
29365,0.010174827121578696
29366,0.10016115769958704
29367,0.008816434375721539
29368,0.6402776999817129
29369,0.5851630743894206
29370,0.9602079204382846
29371,0.012927797051670879
29372,0.008816434375721539
29373,0.8395792890355769
29374,0.9453179454445709
29375,0.008816434375721539
29376,0.9615825357076954
29377,0.9057199385886099
29378,0.07867858316757165
29379,0.9512042852797221
29380,0.11117792254342981
29381,0.008816434375721539
29382,0.3589158127506568
29383,0.07174663926786741
29384,0.5840966950457945
29385,0.412171297771323
29386,0.010490667695172684
29387,0.008816434375721539
29388,0.01318311697907865
29389,0.93733667494085
29390,0.247357000641771
29391,0.008816434375721539
29392,0.008816434375721539
29393,0.6556514732358907
29394,0.14144211809968762
29395,0.8177095684251793
29396,0.878422468704818
29397,0.33878769139376097
29398,0.008816434375721539
29399,0.012200785815390455
29400,0.9671322599237328
29401,0.9554827032199955
29402,0.9127820199631272
29403,0.09014787982818248
29404,0.9468960192504069
29405,0.6214918687207945
29406,0.8632888456851212
29407,0.008816434375721539
29408,0.037182726488589404
29409,0.951734716861401
29410,0.8531160419247968
29411,0.9580345446295803
29412,0.7328054446215816
29413,0.008816434375721539
29414,0.9345069872009368
29415,0.9066745227315354
29416,0.008816434375721539
29417,0.8116364540281426
29418,0.9142256357554954
29419,0.8607760473704137
29420,0.039063938004542074
29421,0.8648551074925286
29422,0.8862896709215853
29423,0.935124058022975
29424,0.7542408323702288
29425,0.966667481413312
29426,0.008816434375721539
29427,0.9346647897671735
29428,0.8248262400958669
29429,0.2130947433090729
29430,0.008816434375721539
29431,0.08875091582961851
29432,0.9422471921456559
29433,0.786025006249706
29434,0.8817643580254501
29435,0.6778490447163918
29436,0.04816334157730527
29437,0.550991795306044
29438,0.9615460169175767
29439,0.8806297688199338
29440,0.01194713409808165
29441,0.008816434375721539
29442,0.09072818214294522
29443,0.014504911143066181
29444,0.9333765590599661
29445,0.8483909825823931
29446,0.8605648979534523
29447,0.8021033642845492
29448,0.021441739050390218
29449,0.7024770862412897
29450,0.961369665607744
29451,0.008816434375721539
29452,0.9651865301810373
29453,0.8731792804684568
29454,0.008816434375721539
29455,0.7979026815314167
29456,0.6895960785073565
29457,0.8094267226798921
29458,0.9627919625691357
29459,0.04354100521272629
29460,0.9501380539442701
29461,0.8574427853917931
29462,0.016136137545850894
29463,0.8300195797569616
29464,0.970360523424538
29465,0.008816434375721539
29466,0.6194957385776467
29467,0.15536379165943273
29468,0.8918658792794344
29469,0.9586105168153769
29470,0.956490272716026
29471,0.0161273935551968
29472,0.008816434375721539
29473,0.3075327692905369
29474,0.08328617691176692
29475,0.41518514216469793
29476,0.03170907756810293
29477,0.7600389308470371
29478,0.008816434375721539
29479,0.8024773166775662
29480,0.968884548416471
29481,0.008816434375721539
29482,0.8621367647902559
29483,0.047830670935467084
29484,0.011483957058184835
29485,0.7577904014815063
29486,0.18558872869717163
29487,0.9642533952314296
29488,0.7085123072380102
29489,0.008816434375721539
29490,0.8428479049796371
29491,0.8460698513599598
29492,0.008816434375721539
29493,0.9575531125279954
29494,0.39291764530080664
29495,0.010710725991737302
29496,0.7693739544152043
29497,0.09504292888371917
29498,0.7106463616051316
29499,0.895711740594049
29500,0.01725324160452885
29501,0.9527016805931156
29502,0.008816434375721539
29503,0.03413099458955799
29504,0.008816434375721539
29505,0.008816434375721539
29506,0.012027689836171092
29507,0.2499218896561635
29508,0.7794821219649921
29509,0.7896482810514954
29510,0.9684386601457782
29511,0.9124164636132924
29512,0.2461218928207031
29513,0.01632057736502416
29514,0.008816434375721539
29515,0.9157629699832365
29516,0.008816434375721539
29517,0.04305646163301886
29518,0.037229111503286096
29519,0.3230969572481229
29520,0.7787214938635649
29521,0.008816434375721539
29522,0.009541992955750903
29523,0.009544228770826831
29524,0.6363562608581647
29525,0.9606516390961319
29526,0.8094222860574636
29527,0.7073121156999204
29528,0.5661583441737545
29529,0.7429370071877912
29530,0.17902606119563153
29531,0.8983825922988612
29532,0.8506043938258186
29533,0.04427073262322077
29534,0.9197686360705691
29535,0.04915201523408382
29536,0.9142223168384888
29537,0.631612762871958
29538,0.008816434375721539
29539,0.008816434375721539
29540,0.008816434375721539
29541,0.8623339592239727
29542,0.08266270813544258
29543,0.9109840853930219
29544,0.869436799775741
29545,0.008816434375721539
29546,0.9653570260263332
29547,0.8290027818396024
29548,0.008816434375721539
29549,0.9178719924997203
29550,0.7767512790396979
29551,0.9416867952914391
29552,0.888759157599163
29553,0.30947678385881017
29554,0.4099348010248949
29555,0.6827872766190889
29556,0.846826685659478
29557,0.7300023090966219
29558,0.2581496492311817
29559,0.6663887757799454
29560,0.857086217703039
29561,0.008816434375721539
29562,0.8532685774406668
29563,0.9628030443128757
29564,0.009193257071692235
29565,0.9307781399129091
29566,0.5126752933055797
29567,0.8872632322377596
29568,0.6821019895526634
29569,0.008816434375721539
29570,0.8588770961820283
29571,0.525116836522123
29572,0.008816434375721539
29573,0.009750690375294264
29574,0.10791244110686661
29575,0.7436582893635992
29576,0.12432112540104376
29577,0.21331873673844268
29578,0.5427011383885976
29579,0.884522246174515
29580,0.9327955948860948
29581,0.9164632304668279
29582,0.008816434375721539
29583,0.8066242558142275
29584,0.008816434375721539
29585,0.9338273550403383
29586,0.08436927661092787
29587,0.020459625718336354
29588,0.91265447820961
29589,0.008816434375721539
29590,0.009541992955750903
29591,0.3334455166476752
29592,0.049605815072942545
29593,0.02862184080152157
29594,0.008816434375721539
29595,0.0799876975375766
29596,0.6728269480186282
29597,0.37639615186295994
29598,0.5242639686311402
29599,0.9155306498019669
29600,0.9481548893610522
29601,0.008816434375721539
29602,0.9679684096013085
29603,0.9480365956647925
29604,0.5183248521936418
29605,0.03800557765465157
29606,0.2541663372753331
29607,0.9385205193048148
29608,0.12590756987720758
29609,0.6851832849810082
29610,0.9287372407150216
29611,0.009750690375294264
29612,0.008816434375721539
29613,0.012027689836171092
29614,0.726233297251871
29615,0.9568127991021987
29616,0.2403605883495955
29617,0.008816434375721539
29618,0.7705748956629842
29619,0.008816434375721539
29620,0.6732675253972862
29621,0.6503159580819792
29622,0.8608186518700872
29623,0.008816434375721539
29624,0.009193257071692235
29625,0.008816434375721539
29626,0.008816434375721539
29627,0.9578142122048817
29628,0.008816434375721539
29629,0.9415234331476284
29630,0.016672460637552376
29631,0.9442005003914835
29632,0.9457025528579974
29633,0.009594056629348537
29634,0.018509471155009345
29635,0.7000725741746177
29636,0.010552316085992742
29637,0.8884895083703813
29638,0.008816434375721539
29639,0.14358789030533106
29640,0.948881991767482
29641,0.010490667695172684
29642,0.9663651478340266
29643,0.008816434375721539
29644,0.009750690375294264
29645,0.6941581781547922
29646,0.9143352530939195
29647,0.39214370584330177
29648,0.9498522814130587
29649,0.9655134457722726
29650,0.008816434375721539
29651,0.7476254611877172
29652,0.9053717169795804
29653,0.8898296556012191
29654,0.02331093706125472
29655,0.9509149036108312
29656,0.9107759703866158
29657,0.009193257071692235
29658,0.009750690375294264
29659,0.8481933272543304
29660,0.9614064113441895
29661,0.009406190192429543
29662,0.9347549407554675
29663,0.008816434375721539
29664,0.06073744794905891
29665,0.009193257071692235
29666,0.009750690375294264
29667,0.7917129782918716
29668,0.733477111645769
29669,0.008816434375721539
29670,0.7000861378602794
29671,0.7097687160943924
29672,0.8215505900768522
29673,0.9478116016335901
29674,0.008816434375721539
29675,0.9372745827947704
29676,0.7125372564937488
29677,0.10979558834352635
29678,0.6052098637045794
29679,0.5262961839075022
29680,0.008816434375721539
29681,0.903064760638263
29682,0.8867796616010687
29683,0.034926677694811045
29684,0.008816434375721539
29685,0.050638658867062133
29686,0.020387930475704263
29687,0.09582187850512616
29688,0.09454590454434882
29689,0.008816434375721539
29690,0.008816434375721539
29691,0.5526558653981068
29692,0.012139349988669484
29693,0.09498029331436376
29694,0.967745605910394
29695,0.019287175179036286
29696,0.9036958581824895
29697,0.9326562069497801
29698,0.8662257602536525
29699,0.04456398932175808
29700,0.8955841681377388
29701,0.07545850587140092
29702,0.9615398688614845
29703,0.008816434375721539
29704,0.008816434375721539
29705,0.07435571246008908
29706,0.008816434375721539
29707,0.008816434375721539
29708,0.9243184967317378
29709,0.012481079938784233
29710,0.947910549035346
29711,0.8782844621554177
29712,0.7949254439654125
29713,0.008816434375721539
29714,0.008816434375721539
29715,0.954085033288583
29716,0.008816434375721539
29717,0.9315910569331168
29718,0.9267738909572393
29719,0.7894442762441196
29720,0.940532054147481
29721,0.9586297979038954
29722,0.5710267339071361
29723,0.8768653715683843
29724,0.011881973789103028
29725,0.8461260808699466
29726,0.9597646650571028
29727,0.9636805678416034
29728,0.3955541884637604
29729,0.008816434375721539
29730,0.4234672474933201
29731,0.008816434375721539
29732,0.008816434375721539
29733,0.43811353053899005
29734,0.8901145016496476
29735,0.008816434375721539
29736,0.9330663610643186
29737,0.008816434375721539
29738,0.314085711418826
29739,0.008816434375721539
29740,0.9417553987818907
29741,0.9013465450738801
29742,0.2051857647639376
29743,0.7386220698916633
29744,0.6360820664152127
29745,0.3202327628888673
29746,0.6953598712641526
29747,0.008816434375721539
29748,0.12292300370476125
29749,0.5278528407023483
29750,0.7777494724870901
29751,0.6663536639050865
29752,0.012481079938784233
29753,0.008816434375721539
29754,0.4354143191869692
29755,0.009594056629348537
29756,0.009750690375294264
29757,0.008816434375721539
29758,0.6199885247681176
29759,0.6907492017637341
29760,0.9161757433033636
29761,0.62237867867503
29762,0.8098337551483549
29763,0.055441953553353684
29764,0.008816434375721539
29765,0.926418300487148
29766,0.8343457126835171
29767,0.7231659092698051
29768,0.015317979483184675
29769,0.008816434375721539
29770,0.012431920156377067
29771,0.8252421587765641
29772,0.16599483800307321
29773,0.969833127438763
29774,0.01810215524172124
29775,0.7705872881383138
29776,0.8311221563108367
29777,0.009541992955750903
29778,0.395255968660515
29779,0.008816434375721539
29780,0.008816434375721539
29781,0.008816434375721539
29782,0.7563013983982055
29783,0.008816434375721539
29784,0.008816434375721539
29785,0.8020522745987556
29786,0.8813832172060342
29787,0.8526619971358775
29788,0.9627571132701729
29789,0.47650535385509424
29790,0.008816434375721539
29791,0.009541992955750903
29792,0.8334921038266206
29793,0.5116096306844442
29794,0.9537513824623612
29795,0.823815641322582
29796,0.9159583402459783
29797,0.012200785815390455
29798,0.8388032704817016
29799,0.9490595077520195
29800,0.7915535565120262
29801,0.24373742301014484
29802,0.9200249134587153
29803,0.08641766922646786
29804,0.1299236847924676
29805,0.25549422348127077
29806,0.936190750524134
29807,0.16323920908799713
29808,0.6869408456203023
29809,0.7291203210609781
29810,0.965106348619675
29811,0.008816434375721539
29812,0.7987232508375007
29813,0.8777128117560965
29814,0.038470158427882574
29815,0.8884206064636866
29816,0.8320932378154576
29817,0.008816434375721539
29818,0.7623824240076157
29819,0.10123310927120771
29820,0.9168046044447841
29821,0.958663309428474
29822,0.8234852461607091
29823,0.09358729661114072
29824,0.9127348919091418
29825,0.9276789753004804
29826,0.9491657926000355
29827,0.876395557485422
29828,0.8705320024353062
29829,0.020193247328360114
29830,0.8042304709544663
29831,0.02201527246910963
29832,0.8959122485049671
29833,0.887126682123422
29834,0.020832031947143462
29835,0.008816434375721539
29836,0.0566527417669179
29837,0.7908054577475655
29838,0.46134356829635614
29839,0.5797619673010507
29840,0.09790851195222508
29841,0.13447612888028002
29842,0.3294291404326049
29843,0.8765970801810917
29844,0.7767616561370476
29845,0.9565542452768696
29846,0.009541992955750903
29847,0.8951435109031721
29848,0.9551745159730333
29849,0.9681788477014432
29850,0.7480790376901089
29851,0.008816434375721539
29852,0.008816434375721539
29853,0.8557703995876618
29854,0.026509893498576614
29855,0.01053529232082769
29856,0.9348853385491197
29857,0.06959378966704706
29858,0.9705960012853319
29859,0.008816434375721539
29860,0.9615825357076954
29861,0.008816434375721539
29862,0.9369397043849571
29863,0.33332838595311337
29864,0.2790041548952041
29865,0.9096042230748638
29866,0.08568904969732045
29867,0.8923763837772324
29868,0.8970396170412012
29869,0.9458302010489021
29870,0.008816434375721539
29871,0.11358172027231966
29872,0.8478693712406111
29873,0.19397109280000074
29874,0.9239826265742606
29875,0.924719464185493
29876,0.008637420165534133
29877,0.9516537978823529
29878,0.39014640179671195
29879,0.6986267736252831
29880,0.018391033051567925
29881,0.35380354683011483
29882,0.9481865005190356
29883,0.4930264409747051
29884,0.010552316085992742
29885,0.14655418972584186
29886,0.7392633723589318
29887,0.02008287698666815
29888,0.1519895241475954
29889,0.008816434375721539
29890,0.9468586770755506
29891,0.8809030993182193
29892,0.8594642362345943
29893,0.662144482144273
29894,0.18109465040736772
29895,0.9477159291620344
29896,0.008816434375721539
29897,0.8463406917369223
29898,0.03288468641237227
29899,0.7688912312029664
29900,0.8721788258677399
29901,0.7269708819328037
29902,0.9705960012853319
29903,0.008816434375721539
29904,0.759824772149127
29905,0.02667407007559548
29906,0.9471886901813823
29907,0.008816434375721539
29908,0.9061100443131306
29909,0.008816434375721539
29910,0.9486613566467684
29911,0.4880212412374488
29912,0.9499426534802492
29913,0.1452119276474453
29914,0.7134766033937923
29915,0.719316065103576
29916,0.8008174387990818
29917,0.7835213115960418
29918,0.9193797637877597
29919,0.055393478019696574
29920,0.008816434375721539
29921,0.8640528451523383
29922,0.9125308121516553
29923,0.9690213414385248
29924,0.020274668411733615
29925,0.37043449273294293
29926,0.7183765652900983
29927,0.9366899661472436
29928,0.008816434375721539
29929,0.008816434375721539
29930,0.7734196582998203
29931,0.7838543853165443
29932,0.9351407582767725
29933,0.8059608316790133
29934,0.008816434375721539
29935,0.7723098942238155
29936,0.008816434375721539
29937,0.9294264419095306
29938,0.008816434375721539
29939,0.9262158988793566
29940,0.5479187327824657
29941,0.842864595235501
29942,0.023240511427371525
29943,0.8107092954207172
29944,0.009406190192429543
29945,0.07940979433669147
29946,0.008816434375721539
29947,0.02708748764584964
29948,0.008816434375721539
29949,0.7872885463625753
29950,0.9403274813041398
29951,0.8191558171081902
29952,0.9485019600305978
29953,0.008816434375721539
29954,0.008816434375721539
29955,0.9103529272739791
29956,0.008816434375721539
29957,0.008816434375721539
29958,0.8086416802105943
29959,0.008816434375721539
29960,0.2057798517752557
29961,0.9107351271830146
29962,0.9534060215255652
29963,0.008816434375721539
29964,0.9337701494713961
29965,0.9003457652048041
29966,0.008816434375721539
29967,0.008816434375721539
29968,0.8075737556005436
29969,0.8963076747116289
29970,0.110025175941464
29971,0.07321708052098831
29972,0.008816434375721539
29973,0.7928938271593464
29974,0.07506021874085139
29975,0.750733881722514
29976,0.9105153008573607
29977,0.9545694905044949
29978,0.12103626609259407
29979,0.9032249361442592
29980,0.9310168026840256
29981,0.766504297093956
29982,0.969833127438763
29983,0.012366665127391421
29984,0.008816434375721539
29985,0.009594056629348537
29986,0.019403285218682162
29987,0.008816434375721539
29988,0.6372500543686891
29989,0.9523908379423925
29990,0.008816434375721539
29991,0.008816434375721539
29992,0.925092607001768
29993,0.9533859628519982
29994,0.47625439199461334
29995,0.9001760316294503
29996,0.8781787634259116
29997,0.12013302137494196
29998,0.8286807385612035
29999,0.6592476608091203
30000,0.9386868002035921
30001,0.008816434375721539
30002,0.7880377982431911
30003,0.26705597666643344
30004,0.03119125028251611
30005,0.6985295089543264
30006,0.6918068772695607
30007,0.8634078663272783
30008,0.9444602269478459
30009,0.9472204672234421
30010,0.9150697880712308
30011,0.9363437158983814
30012,0.9327361450235628
30013,0.9237759564047037
30014,0.9177122037294391
30015,0.9633286123655612
30016,0.008816434375721539
30017,0.01692707224264573
30018,0.008816434375721539
30019,0.131267113316966
30020,0.08812680583587534
30021,0.008816434375721539
30022,0.008816434375721539
30023,0.02078474535210691
30024,0.009750690375294264
30025,0.6834643558897162
30026,0.9579220441312365
30027,0.9216901926597795
30028,0.5829681874580491
30029,0.8907289393360714
30030,0.008816434375721539
30031,0.648706109064786
30032,0.2617777691829697
30033,0.9006166465350286
30034,0.02375355375046418
30035,0.737042917464452
30036,0.008816434375721539
30037,0.9548232266449754
30038,0.008816434375721539
30039,0.015884710335765558
30040,0.17800618430272294
30041,0.9436303577042633
30042,0.9625205237101919
30043,0.008816434375721539
30044,0.14231742853569615
30045,0.008816434375721539
30046,0.008816434375721539
30047,0.8136645469089392
30048,0.9583782061117673
30049,0.008816434375721539
30050,0.6761123777667984
30051,0.009205551426960043
30052,0.08704803314746123
30053,0.9041505854811541
30054,0.46201951312010925
30055,0.6125171098048501
30056,0.6236449434702734
30057,0.4098299255725502
30058,0.9596445410462879
30059,0.9179452858730748
30060,0.9361346111825053
30061,0.7969062634079538
30062,0.8898812120637791
30063,0.008816434375721539
30064,0.009541992955750903
30065,0.8971269092650359
30066,0.9528744795399254
30067,0.009750690375294264
30068,0.04855313406862506
30069,0.008816434375721539
30070,0.5339599229126905
30071,0.9293099776633087
30072,0.5826863647936035
30073,0.7565290088323786
30074,0.9594515893819926
30075,0.8612035503289507
30076,0.06209059267772161
30077,0.24125153506735386
30078,0.03740985242801558
30079,0.8046126743387478
30080,0.7721605446265944
30081,0.18231729413386502
30082,0.7113352116485174
30083,0.009594056629348537
30084,0.010762957292550496
30085,0.06388723817808367
30086,0.028352852601317553
30087,0.009594056629348537
30088,0.7671604722166296
30089,0.008816434375721539
30090,0.951747722564589
30091,0.8089965565891024
30092,0.4160322178931341
30093,0.008816434375721539
30094,0.9514294726970112
30095,0.6128665139232803
30096,0.22574119959586247
30097,0.008816434375721539
30098,0.4289622708420877
30099,0.9203742813648741
30100,0.967358922895241
30101,0.8748718164397619
30102,0.7078139471511459
30103,0.8549497362130418
30104,0.008816434375721539
30105,0.008816434375721539
30106,0.4385610589577274
30107,0.133906466132488
30108,0.9424339664265281
30109,0.008816434375721539
30110,0.8725393485191794
30111,0.013828255093329236
30112,0.9491695997014864
30113,0.7993502505750124
30114,0.5984601650589743
30115,0.7086559257576898
30116,0.017017661343333677
30117,0.018583620883776356
30118,0.8522621384315078
30119,0.9593024625033361
30120,0.008816434375721539
30121,0.052513295543325934
30122,0.008816434375721539
30123,0.9041012101044987
30124,0.10439475236383668
30125,0.050780096293380705
30126,0.8829979127226844
30127,0.02054144221551452
30128,0.008816434375721539
30129,0.03163333785835503
30130,0.8837353218781204
30131,0.9286786654676522
30132,0.9124235948332832
30133,0.03505811253436141
30134,0.9491825265768494
30135,0.008816434375721539
30136,0.008816434375721539
30137,0.03190561140183982
30138,0.008816434375721539
30139,0.008816434375721539
30140,0.008816434375721539
30141,0.6271143993480119
30142,0.3421402255442007
30143,0.009544228770826831
30144,0.008816434375721539
30145,0.9317664774096376
30146,0.7733244388149045
30147,0.8145344799853551
30148,0.008816434375721539
30149,0.9567041697461621
30150,0.008816434375721539
30151,0.9467764526988358
30152,0.957024037746639
30153,0.9705960012853319
30154,0.9236565655533268
30155,0.05740380203136696
30156,0.968884548416471
30157,0.07189177918087364
30158,0.11715034753880828
30159,0.930014701841168
30160,0.939737730826207
30161,0.015491912412089037
30162,0.7750765557379753
30163,0.9280004935313211
30164,0.009750690375294264
30165,0.17481632225050844
30166,0.9670508796357856
30167,0.10622690726140978
30168,0.008816434375721539
30169,0.008816434375721539
30170,0.9011132993435556
30171,0.017274899221467056
30172,0.7578938683609429
30173,0.7409972989488651
30174,0.8456775717685386
30175,0.24478822270953307
30176,0.027039014655352685
30177,0.4156907813245858
30178,0.8905492268047221
30179,0.008816434375721539
30180,0.05921704748812495
30181,0.8902153222322123
30182,0.06804887656060085
30183,0.9585608452533588
30184,0.008816434375721539
30185,0.8879986299235899
30186,0.3977462070306246
30187,0.9360987074017156
30188,0.008816434375721539
30189,0.9549629101313565
30190,0.6083205807399241
30191,0.9093847160200448
30192,0.008816434375721539
30193,0.008816434375721539
30194,0.25214874952578914
30195,0.008816434375721539
30196,0.5589266203048147
30197,0.008816434375721539
30198,0.8737371781742496
30199,0.8457302203883831
30200,0.01246983597216794
30201,0.7863941345450183
30202,0.8852060680004287
30203,0.9717499528493241
30204,0.6604931177907782
30205,0.49515045742665953
30206,0.008816434375721539
30207,0.7872565703478356
30208,0.943696301936579
30209,0.8823251884029053
30210,0.9592952426221365
30211,0.008816434375721539
30212,0.9616255439950762
30213,0.9548112280268672
30214,0.11049596651345733
30215,0.008816434375721539
30216,0.8574119969048782
30217,0.7536686783263771
30218,0.8305204584043838
30219,0.9631514172123655
30220,0.008816434375721539
30221,0.008816434375721539
30222,0.008816434375721539
30223,0.008816434375721539
30224,0.814652519877678
30225,0.21353873250882455
30226,0.008816434375721539
30227,0.9450496246468035
30228,0.008816434375721539
30229,0.9506107065280444
30230,0.6284452523043241
30231,0.014083015926279968
30232,0.2890142685851183
30233,0.21769269445970627
30234,0.9609676750717676
30235,0.8877707159832721
30236,0.008816434375721539
30237,0.8824422485626462
30238,0.8556957270209388
30239,0.701362237027886
30240,0.9520725165303
30241,0.008816434375721539
30242,0.9634448369651152
30243,0.9226655522021358
30244,0.5074126717841076
30245,0.8663101514734078
30246,0.8652098346741357
30247,0.01798415024494961
30248,0.3917872274935836
30249,0.8133764888341877
30250,0.8388793947645664
30251,0.011078904217493492
30252,0.010877661166138993
30253,0.12808420700886847
30254,0.6782753725010261
30255,0.6276103469675701
30256,0.019619301327980985
30257,0.8559722005184395
30258,0.9040144776937638
30259,0.9505300597759545
30260,0.20706118382655203
30261,0.008816434375721539
30262,0.967358922895241
30263,0.008816434375721539
30264,0.010552316085992742
30265,0.9570207626305718
30266,0.6011998508959724
30267,0.8825869152565303
30268,0.8726382850713784
30269,0.9638730140131523
30270,0.6797740246951272
30271,0.008816434375721539
30272,0.9581627698056278
30273,0.9397818546989967
30274,0.9400445487871079
30275,0.014990562257806957
30276,0.9507882585888415
30277,0.2283151609815845
30278,0.008816434375721539
30279,0.23300691463755907
30280,0.967358922895241
30281,0.26219548029618106
30282,0.01591461519731948
30283,0.9288068764446978
30284,0.8903949437627614
30285,0.5936687500322164
30286,0.9666059599800595
30287,0.7724174249430537
30288,0.8053295880995507
30289,0.7269144069355609
30290,0.9471353271496128
30291,0.903536332207237
30292,0.8987193764114784
30293,0.008816434375721539
30294,0.009594056629348537
30295,0.008816434375721539
30296,0.008816434375721539
30297,0.8781412011592894
30298,0.8937810524775632
30299,0.014310456157158402
30300,0.936091252387761
30301,0.9129088225071383
30302,0.9136885742586134
30303,0.011305100771792786
30304,0.008816434375721539
30305,0.396997183643357
30306,0.008816434375721539
30307,0.9324277668968557
30308,0.013134747901965924
30309,0.010382940154927514
30310,0.02766064898430523
30311,0.011524695482953613
30312,0.07038431340795673
30313,0.04107969492463399
30314,0.009750690375294264
30315,0.771984049664921
30316,0.008816434375721539
30317,0.638760028989996
30318,0.008816434375721539
30319,0.8838293069486999
30320,0.008816434375721539
30321,0.008816434375721539
30322,0.9012751951662653
30323,0.9036745117269008
30324,0.009594056629348537
30325,0.01173801745895394
30326,0.5284345939130903
30327,0.008816434375721539
30328,0.02457451838172297
30329,0.008816434375721539
30330,0.9474287778517642
30331,0.8024736484953188
30332,0.10145266392529537
30333,0.40643971834563725
30334,0.008816434375721539
30335,0.7325563124968243
30336,0.459806679768711
30337,0.008816434375721539
30338,0.010907293670852546
30339,0.5528321437701128
30340,0.9277113828327052
30341,0.07355386191352326
30342,0.009750690375294264
30343,0.9423303460255497
30344,0.7855016346602859
30345,0.01649729728455407
